Ticker,AMD,AMD,AMD,AMD,AMD,AMD,PLTR,PLTR,PLTR,PLTR,PLTR,PLTR,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,159.27999877929688,161.6300048828125,155.75999450683594,159.16000366210938,159.16000366210938,41823800,169.02000427246094,169.67999267578125,161.27000427246094,168.3300018310547,168.3300018310547,69255500,415.75,428.30999755859375,409.6700134277344,425.8599853515625,425.8599853515625,106133500,172.63999938964844,173.1999969482422,168.41000366210938,170.2899932861328,170.0730743408203,211843800,122.10199737548828,123.39299774169922,120.66100311279297,122.8499984741211,122.8499984741211,34598000
2025-09-18,150.9600067138672,158.77000427246094,149.85000610351562,157.9199981689453,157.9199981689453,84549500,170.27000427246094,178.8000030517578,169.38999938964844,176.97000122070312,176.97000122070312,70768600,428.8699951171875,432.2200012207031,416.55999755859375,416.8500061035156,416.8500061035156,90454500,173.97999572753906,177.10000610351562,172.9600067138672,176.24000549316406,176.01551818847656,191763300,122.08200073242188,123.30000305175781,120.55000305175781,120.77799987792969,120.77799987792969,31691000
2025-09-19,157.3800048828125,159.83999633789062,155.89999389648438,157.38999938964844,157.38999938964844,55448100,177.07000732421875,184.4199981689453,176.7100067138672,182.38999938964844,182.38999938964844,109129900,421.82000732421875,429.4700012207031,421.7200012207031,426.07000732421875,426.07000732421875,93131000,175.77000427246094,178.0800018310547,175.17999267578125,176.6699981689453,176.4449462890625,237182100,121.86199951171875,122.99500274658203,120.80999755859375,122.6969985961914,122.6969985961914,49476000
2025-09-22,157.4199981689453,162.67999267578125,157.4199981689453,159.7899932861328,159.7899932861328,46505500,180.8800048828125,182.25,178.2899932861328,179.3300018310547,179.3300018310547,45916700,431.1099853515625,444.9800109863281,429.1300048828125,434.2099914550781,434.2099914550781,97108800,175.3000030517578,184.5500030517578,174.7100067138672,183.61000061035156,183.37611389160156,269637000,122.19000244140625,122.97599792480469,121.42400360107422,122.73699951171875,122.73699951171875,25468000
2025-09-23,160.52000427246094,163.38999938964844,159.2100067138672,160.89999389648438,160.89999389648438,39448300,182.50999450683594,185.75,177.00999450683594,182.5500030517578,182.5500030517578,62354800,439.8800048828125,440.9700012207031,423.7200012207031,425.8500061035156,425.8500061035156,83422700,181.97000122070312,182.4199981689453,176.2100067138672,178.42999267578125,178.2027130126953,192559600,122.73300170898438,122.77899932861328,120.84700012207031,121.84700012207031,121.84700012207031,24991000
2025-09-24,162.97999572753906,165.10000610351562,158.42999267578125,160.8800048828125,160.8800048828125,38464100,183.91000366210938,184.85000610351562,177.1199951171875,179.55999755859375,179.55999755859375,45379700,429.8299865722656,444.2099914550781,429.0299987792969,442.7900085449219,442.7900085449219,93133600,179.77000427246094,179.77999877929688,175.39999389648438,176.97000122070312,176.74456787109375,143564100,121.86100006103516,122.1500015258789,119.41999816894531,120.3949966430664,120.3949966430664,27731000
2025-09-25,157.13999938964844,161.6300048828125,154.77999877929688,161.27000427246094,161.27000427246094,36809900,175.8000030517578,184.32000732421875,174.2899932861328,179.1199951171875,179.1199951171875,72321200,435.239990234375,435.3500061035156,419.0799865722656,423.3900146484375,423.3900146484375,96746400,174.47999572753906,180.25999450683594,173.1300048828125,177.69000244140625,177.4636688232422,191586700,120.30899810791016,121.68399810791016,119.1510009765625,120.8239974975586,120.8239974975586,19978000
2025-09-26,160.52000427246094,162.11000061035156,157.0500030517578,159.4600067138672,159.4600067138672,30316900,179.0500030517578,180.1199951171875,174.91000366210938,177.57000732421875,177.57000732421875,44275800,428.29998779296875,440.4700012207031,421.0199890136719,440.3999938964844,440.3999938964844,101628200,178.1699981689453,179.77000427246094,174.92999267578125,178.19000244140625,177.96302795410156,148573700,120.54199981689453,121.4000015258789,120.0,121.06099700927734,121.06099700927734,19450000
2025-09-29,160.1199951171875,164.3000030517578,159.89999389648438,161.36000061035156,161.36000061035156,39828800,179.63999938964844,181.47999572753906,177.16000366210938,178.86000061035156,178.86000061035156,38413800,444.3500061035156,450.9800109863281,439.5,443.2099914550781,443.2099914550781,79491500,180.42999267578125,184.0,180.32000732421875,181.85000610351562,181.61837768554688,193063500,120.5,122.4489974975586,118.75399780273438,120.64099884033203,120.64099884033203,30332000
2025-09-30,160.7899932861328,162.27999877929688,159.3300018310547,161.7899932861328,161.7899932861328,29669300,178.97999572753906,182.77000427246094,178.22000122070312,182.4199981689453,182.4199981689453,43561700,441.5199890136719,445.0,433.1199951171875,444.7200012207031,444.7200012207031,74358000,182.0800018310547,187.35000610351562,181.47999572753906,186.5800018310547,186.3423309326172,236981000,120.64099884033203,120.8499984741211,117.80000305175781,119.89199829101562,119.89199829101562,38303000
2025-10-01,160.92999267578125,164.17999267578125,160.49000549316406,164.00999450683594,164.00999450683594,39895200,181.32000732421875,186.27999877929688,179.5,184.9499969482422,184.9499969482422,45717300,443.79998779296875,462.2900085449219,440.75,459.4599914550781,459.4599914550781,98122300,185.24000549316406,188.13999938964844,183.89999389648438,187.24000549316406,187.00149536132812,173844900,117.54900360107422,117.91400146484375,116.32099914550781,117.08999633789062,117.08999633789062,41102000
2025-10-02,168.67999267578125,171.05999755859375,166.1199951171875,169.72999572753906,169.72999572753906,55475200,186.6999969482422,188.1999969482422,182.9499969482422,187.0500030517578,187.0500030517578,39849200,470.5400085449219,470.75,435.57000732421875,436.0,436.0,137009000,189.60000610351562,191.0500030517578,188.05999755859375,188.88999938964844,188.64939880371094,136805800,116.1500015258789,116.33300018310547,113.4000015258789,116.25299835205078,116.25299835205078,46855000
2025-10-03,170.67999267578125,170.67999267578125,163.13999938964844,164.6699981689453,164.6699981689453,42699100,186.39999389648438,186.83999633789062,170.77000427246094,173.07000732421875,173.07000732421875,105533400,443.2900085449219,446.7699890136719,416.5799865722656,429.8299865722656,429.8299865722656,133188200,189.19000244140625,190.36000061035156,185.3800048828125,187.6199951171875,187.38101196289062,137596900,116.5,116.80000305175781,114.3219985961914,115.33200073242188,115.33200073242188,31374000
2025-10-06,226.4499969482422,226.7100067138672,203.00999450683594,203.7100067138672,203.7100067138672,248859600,179.17999267578125,182.9499969482422,177.8300018310547,179.52999877929688,179.52999877929688,52504200,440.75,453.54998779296875,436.69000244140625,453.25,453.25,85324900,185.5,187.22999572753906,183.3300018310547,185.5399932861328,185.30364990234375,157678100,116.03700256347656,116.35800170898438,114.54499816894531,116.33100128173828,116.33100128173828,29686000
2025-10-07,214.85000610351562,218.89999389648438,209.27999877929688,211.50999450683594,211.50999450683594,115748100,180.30999755859375,186.17999267578125,179.4199981689453,182.1699981689453,182.1699981689453,58179300,447.82000732421875,452.67999267578125,432.45001220703125,433.0899963378906,433.0899963378906,102296100,186.22999572753906,189.05999755859375,184.0,185.0399932861328,184.80429077148438,140088000,117.77899932861328,120.13700103759766,117.74600219726562,119.10600280761719,119.10600280761719,33091000
2025-10-08,212.9499969482422,235.8699951171875,210.6999969482422,235.55999755859375,235.55999755859375,159983500,182.8000030517578,184.25999450683594,181.1999969482422,183.55999755859375,183.55999755859375,36299700,437.57000732421875,441.3299865722656,425.2300109863281,438.69000244140625,438.69000244140625,71192100,186.57000732421875,189.60000610351562,186.5399932861328,189.11000061035156,188.86911010742188,130168900,119.71099853515625,121.73899841308594,119.19999694824219,121.42500305175781,121.42500305175781,28514000
2025-10-09,236.3000030517578,240.10000610351562,229.52999877929688,232.88999938964844,232.88999938964844,94290700,183.5800018310547,187.6199951171875,179.9499969482422,185.47000122070312,185.47000122070312,45050300,431.80999755859375,436.3500061035156,426.17999267578125,435.5400085449219,435.5400085449219,69339900,192.22999572753906,195.3000030517578,191.05999755859375,192.57000732421875,192.32470703125,182997200,121.42500305175781,123.75,121.18199920654297,123.10700225830078,123.10700225830078,28241000
2025-10-10,232.77000427246094,234.22000122070312,213.1999969482422,214.89999389648438,214.89999389648438,118656600,185.1699981689453,187.10000610351562,173.52999877929688,175.44000244140625,175.44000244140625,55194000,436.5400085449219,443.1300048828125,411.45001220703125,413.489990234375,413.489990234375,112107900,193.50999450683594,195.6199951171875,182.0500030517578,183.16000366210938,182.92669677734375,268774400,122.9000015258789,124.69999694824219,121.91000366210938,122.00800323486328,122.00800323486328,42798000
2025-10-13,220.1999969482422,224.19000244140625,214.89999389648438,216.4199981689453,216.4199981689453,63104000,178.67999267578125,179.22000122070312,173.4499969482422,177.2100067138672,177.2100067138672,41332400,423.5299987792969,436.8900146484375,419.70001220703125,435.8999938964844,435.8999938964844,79552800,187.97000122070312,190.11000061035156,185.9600067138672,188.32000732421875,188.0801239013672,153482800,122.13500213623047,123.11199951171875,120.68099975585938,121.90299987792969,121.90299987792969,24608000
2025-10-14,219.1999969482422,224.97999572753906,215.89999389648438,218.08999633789062,218.08999633789062,71216300,176.0,182.33999633789062,170.82000732421875,179.74000549316406,179.74000549316406,49261400,426.7900085449219,434.20001220703125,417.8599853515625,429.239990234375,429.239990234375,72669400,184.77000427246094,184.8000030517578,179.6999969482422,180.02999877929688,179.8006591796875,205641400,121.4749984741211,122.42900085449219,120.30999755859375,121.53500366210938,121.53500366210938,23624000
2025-10-15,222.7100067138672,239.24000549316406,220.75999450683594,238.60000610351562,238.60000610351562,108481000,181.65499877929688,184.35000610351562,176.02000427246094,179.6199951171875,179.6199951171875,37372100,434.8999938964844,440.510009765625,426.3299865722656,435.1499938964844,435.1499938964844,71558200,184.8000030517578,184.8699951171875,177.2899932861328,179.8300018310547,179.60093688964844,214450500,121.3010025024414,121.96199798583984,120.16100311279297,120.3290023803711,120.3290023803711,20252000
2025-10-16,236.2899932861328,241.1999969482422,232.24000549316406,234.55999755859375,234.55999755859375,69726400,181.77999877929688,184.82000732421875,176.4499969482422,178.1199951171875,178.1199951171875,42870900,434.7300109863281,439.3500061035156,421.30999755859375,428.75,428.75,77189900,182.22999572753906,183.27999877929688,179.77000427246094,181.80999755859375,181.5784149169922,179723300,121.21499633789062,121.6709976196289,117.5999984741211,118.35900115966797,118.35900115966797,28326000
2025-10-17,233.25999450683594,235.3800048828125,227.91000366210938,233.0800018310547,233.0800018310547,55804200,177.75,181.58999633789062,173.9499969482422,178.14999389648438,178.14999389648438,43421500,425.5,441.4599914550781,423.6000061035156,439.30999755859375,439.30999755859375,89331600,180.17999267578125,184.10000610351562,179.75,183.22000122070312,182.9866180419922,173135200,118.36000061035156,120.31199645996094,117.8949966430664,119.93599700927734,119.93599700927734,29571000
2025-10-20,236.47000122070312,242.8800048828125,234.39999389648438,240.55999755859375,240.55999755859375,56741700,179.49000549316406,183.08999633789062,177.44000244140625,181.58999633789062,181.58999633789062,31975800,443.8699951171875,449.79998779296875,440.6099853515625,447.42999267578125,447.42999267578125,63719000,183.1300048828125,185.1999969482422,181.72999572753906,182.63999938964844,182.4073486328125,128544700,120.78800201416016,124.7760009765625,120.69000244140625,123.85600280761719,123.85600280761719,39862000
2025-10-21,239.38999938964844,242.25999450683594,234.02000427246094,238.02999877929688,238.02999877929688,47122400,182.05999755859375,182.38900756835938,178.64999389648438,181.50999450683594,181.50999450683594,27528100,445.760009765625,449.29998779296875,442.04998779296875,442.6000061035156,442.6000061035156,54412200,182.7899932861328,182.7899932861328,179.8000030517578,181.16000366210938,180.92922973632812,124240200,124.28299713134766,124.86000061035156,123.1760025024414,124.13500213623047,124.13500213623047,65082000
2025-10-22,236.85000610351562,240.1300048828125,224.8800048828125,230.22999572753906,230.22999572753906,59668800,181.92999267578125,182.2100067138672,169.4199981689453,175.49000549316406,175.49000549316406,58263100,443.45001220703125,445.5400085449219,429.0,438.9700012207031,438.9700012207031,84023500,181.13999938964844,183.44000244140625,176.75999450683594,180.27999877929688,180.05035400390625,162249600,114.29000091552734,115.76000213623047,111.2509994506836,111.63700103759766,111.63700103759766,147890000
2025-10-23,230.16000366210938,235.89999389648438,228.5399932861328,234.99000549316406,234.99000549316406,39024400,175.44500732421875,181.55999755859375,175.00999450683594,180.47999572753906,180.47999572753906,35812300,420.0,449.3999938964844,413.8999938964844,448.9800109863281,448.9800109863281,126709800,180.4199981689453,183.02999877929688,179.7899932861328,182.16000366210938,181.92796325683594,111363700,112.69000244140625,112.78299713134766,109.9729995727539,111.35900115966797,111.35900115966797,68497000
2025-10-24,243.36000061035156,253.38999938964844,241.9499969482422,252.9199981689453,252.9199981689453,71221100,182.8800048828125,186.1699981689453,182.85000610351562,184.6300048828125,184.6300048828125,34813500,446.8299865722656,451.67999267578125,430.1700134277344,433.7200012207031,433.7200012207031,94727800,183.83999633789062,187.47000122070312,183.5,186.25999450683594,186.02272033691406,131296700,111.0999984741211,111.45099639892578,109.44100189208984,109.46900177001953,109.46900177001953,60280000
2025-10-27,257.8800048828125,260.4200134277344,249.8000030517578,259.6700134277344,259.6700134277344,65613100,188.97000122070312,192.8300018310547,187.52000427246094,189.17999267578125,189.17999267578125,47153100,439.9800109863281,460.1600036621094,438.69000244140625,452.4200134277344,452.4200134277344,105867500,189.99000549316406,192.0,188.42999267578125,191.49000549316406,191.24607849121094,153452700,110.06700134277344,110.22799682617188,108.7300033569336,109.45600128173828,109.45600128173828,46911000
2025-10-28,259.1400146484375,264.5799865722656,257.0,258.010009765625,258.010009765625,47448700,189.47999572753906,191.77999877929688,186.77999877929688,189.60000610351562,189.60000610351562,38201000,454.7799987792969,467.0,451.6000061035156,460.54998779296875,460.54998779296875,80185700,193.0500030517578,203.14999389648438,191.91000366210938,201.02999877929688,200.77394104003906,297986200,109.4000015258789,111.697998046875,109.3010025024414,110.25,110.25,40209000
2025-10-29,264.19000244140625,267.0799865722656,257.3999938964844,264.3299865722656,264.3299865722656,49335600,191.0800018310547,199.85000610351562,190.49000549316406,198.80999755859375,198.80999755859375,65537300,462.5,465.70001220703125,452.6499938964844,461.510009765625,461.510009765625,67983500,207.97999572753906,212.19000244140625,204.77999877929688,207.0399932861328,206.77627563476562,308829600,109.98400115966797,110.8550033569336,109.5999984741211,110.04100036621094,110.04100036621094,33995000
2025-10-30,259.9200134277344,263.8800048828125,252.30999755859375,254.83999633789062,254.83999633789062,45162500,198.4250030517578,199.6699981689453,194.1199951171875,194.5500030517578,194.5500030517578,43541700,451.04998779296875,455.05999755859375,439.6099853515625,440.1000061035156,440.1000061035156,72447900,205.14999389648438,206.16000366210938,201.41000366210938,202.88999938964844,202.63156127929688,178864400,109.44000244140625,110.61599731445312,108.81099700927734,108.9000015258789,108.9000015258789,41581000
2025-10-31,259.6000061035156,262.1300048828125,253.41000366210938,256.1199951171875,256.1199951171875,34449200,199.1999969482422,204.17999267578125,197.9199981689453,200.47000122070312,200.47000122070312,52697600,446.75,458.0,443.69000244140625,456.55999755859375,456.55999755859375,83135800,206.4499969482422,207.97000122070312,202.07000732421875,202.49000549316406,202.23207092285156,179802200,110.53900146484375,113.48799896240234,110.197998046875,111.88600158691406,111.88600158691406,68665000
2025-11-03,259.3299865722656,260.9100036621094,253.88999938964844,259.6499938964844,259.6499938964844,36351400,205.0449981689453,207.52000427246094,201.82000732421875,207.17999267578125,207.17999267578125,81016800,455.989990234375,474.07000732421875,453.79998779296875,468.3699951171875,468.3699951171875,84595200,208.0800018310547,211.33999633789062,205.55999755859375,206.8800048828125,206.61647033691406,180267300,113.3239974975586,113.3499984741211,107.51499938964844,110.00900268554688,110.00900268554688,58634000
2025-11-04,250.35000610351562,257.3800048828125,247.38999938964844,250.0500030517578,250.0500030517578,56491800,192.07000732421875,195.6999969482422,185.55999755859375,190.74000549316406,190.74000549316406,121380900,454.4599914550781,460.2200012207031,443.6000061035156,444.260009765625,444.260009765625,87756600,203.0,203.97000122070312,197.92999267578125,198.69000244140625,198.43690490722656,188919300,109.9990005493164,110.45999908447266,108.66799926757812,109.2959976196289,109.2959976196289,38718000
2025-11-05,243.24000549316406,259.6499938964844,242.80999755859375,256.3299865722656,256.3299865722656,67366600,189.0,190.32000732421875,181.2100067138672,187.89999389648438,187.89999389648438,76121000,452.04998779296875,466.3299865722656,440.7099914550781,462.07000732421875,462.07000732421875,85573000,198.77000427246094,202.9199981689453,194.64999389648438,195.2100067138672,194.9613494873047,171350300,108.5,110.08499908447266,107.33699798583984,109.84600067138672,109.84600067138672,35539000
2025-11-06,253.47000122070312,253.50999450683594,235.74000549316406,237.6999969482422,237.6999969482422,66049700,187.99000549316406,191.08999633789062,174.52999877929688,175.0500030517578,175.0500030517578,78468600,461.9599914550781,467.45001220703125,435.0899963378906,445.9100036621094,445.9100036621094,109622900,196.4199981689453,197.6199951171875,186.3800048828125,188.0800018310547,187.84042358398438,223029800,109.45800018310547,110.37000274658203,108.51300048828125,109.7020034790039,109.7020034790039,36532000
2025-11-07,230.94000244140625,235.8699951171875,224.63999938964844,233.5399932861328,233.5399932861328,52162600,173.14999389648438,178.6999969482422,168.91000366210938,177.92999267578125,177.92999267578125,73989700,437.9200134277344,439.3599853515625,421.8800048828125,429.5199890136719,429.5199890136719,103471500,184.89999389648438,188.32000732421875,178.91000366210938,188.14999389648438,187.91033935546875,264942300,109.41799926757812,110.8219985961914,108.75,110.36599731445312,110.36599731445312,44125000
2025-11-10,242.13999938964844,248.89999389648438,240.5,243.97999572753906,243.97999572753906,43361600,184.30999755859375,194.92999267578125,183.52000427246094,193.61000061035156,193.61000061035156,87764200,439.6000061035156,449.6700134277344,433.3599853515625,445.2300109863281,445.2300109863281,76515900,195.11000061035156,199.94000244140625,193.7899932861328,199.0500030517578,198.7964630126953,198897100,110.6719970703125,112.81999969482422,110.40499877929688,112.00700378417969,112.00700378417969,36929000
2025-11-11,241.66000366210938,248.4600067138672,234.63999938964844,237.52000427246094,237.52000427246094,61336800,190.3350067138672,192.9250030517578,187.1300048828125,190.9600067138672,190.9600067138672,49819700,439.3999938964844,442.489990234375,432.3599853515625,439.6199951171875,439.6199951171875,60533200,195.16000366210938,195.4199981689453,191.3000030517578,193.16000366210938,192.91395568847656,176483300,111.76000213623047,113.9219970703125,111.27999877929688,113.64399719238281,113.64399719238281,27966000
2025-11-12,253.1300048828125,263.510009765625,250.0,258.8900146484375,258.8900146484375,108942000,190.5800018310547,190.5800018310547,180.39999389648438,184.1699981689453,184.1699981689453,55347100,442.1499938964844,442.3299865722656,426.55999755859375,430.6000061035156,430.6000061035156,58513500,195.72000122070312,195.88999938964844,191.1300048828125,193.8000030517578,193.5531463623047,154935300,113.81700134277344,116.43399810791016,112.82599639892578,115.75,115.75,39221000
2025-11-13,251.89999389648438,259.6300048828125,246.05999755859375,247.9600067138672,247.9600067138672,63178600,181.71499633789062,182.6999969482422,170.7310028076172,172.13999938964844,172.13999938964844,63188800,423.1300048828125,424.5,396.3399963378906,401.989990234375,401.989990234375,118948000,191.0500030517578,191.44000244140625,183.85000610351562,186.86000061035156,186.62196350097656,207423100,115.8499984741211,116.73300170898438,114.56900024414062,115.4229965209961,115.4229965209961,40144000
2025-11-14,240.11000061035156,253.44000244140625,235.0800018310547,246.80999755859375,246.80999755859375,47655600,166.97500610351562,177.2899932861328,164.5,174.00999450683594,174.00999450683594,62596800,386.29998779296875,412.19000244140625,382.7799987792969,404.3500061035156,404.3500061035156,105506700,182.86000061035156,191.00999450683594,180.5800018310547,190.1699981689453,189.92774963378906,186591900,114.27300262451172,114.27300262451172,110.72100067138672,111.21700286865234,111.21700286865234,47607000
2025-11-17,242.75,248.77000427246094,237.14999389648438,240.52000427246094,240.52000427246094,37942200,170.52999877929688,174.24000549316406,167.67999267578125,171.25,171.25,50339000,398.739990234375,423.9599914550781,398.739990234375,408.9200134277344,408.9200134277344,102214300,185.97000122070312,189.0,184.32000732421875,186.60000610351562,186.3623046875,173628900,110.75,111.8499984741211,109.55000305175781,110.29000091552734,110.29000091552734,26082700
2025-11-18,236.77999877929688,238.0,224.7100067138672,230.2899932861328,230.2899932861328,45619900,168.3699951171875,172.8300018310547,165.5,167.3300018310547,167.3300018310547,53710100,405.3800048828125,408.8999938964844,393.7099914550781,401.25,401.25,80688600,183.3800048828125,184.8000030517578,179.64999389648438,181.36000061035156,181.1289825439453,213598900,110.29000091552734,115.25,109.19999694824219,114.08999633789062,114.08999633789062,43440600
2025-11-19,230.25999450683594,235.27999877929688,219.7100067138672,223.5500030517578,223.5500030517578,52093400,167.8000030517578,169.60000610351562,162.4199981689453,165.4199981689453,165.4199981689453,46108200,406.17999267578125,411.7799987792969,398.5,403.989990234375,403.989990234375,72047700,184.7899932861328,187.86000061035156,182.8300018310547,186.52000427246094,186.28240966796875,247246400,113.0,113.33999633789062,108.61000061035156,110.0,110.0,31868100
2025-11-20,232.6999969482422,234.25,204.52999877929688,206.02000427246094,206.02000427246094,66342900,172.07000732421875,174.57000732421875,154.39500427246094,155.7449951171875,155.7449951171875,78443900,414.6300048828125,428.94000244140625,394.739990234375,395.2300109863281,395.2300109863281,113548800,195.9499969482422,196.0,179.85000610351562,180.63999938964844,180.40989685058594,343504800,111.0,111.0999984741211,105.38999938964844,105.66999816894531,105.66999816894531,36918500
2025-11-21,208.80999755859375,208.8300018310547,195.0,203.77999877929688,203.77999877929688,67421100,156.00999450683594,158.11000061035156,147.55999755859375,154.85000610351562,154.85000610351562,71346400,402.32000732421875,402.79998779296875,383.760009765625,391.0899963378906,391.0899963378906,100460600,181.24000549316406,184.55999755859375,172.92999267578125,178.8800048828125,178.6521453857422,346926200,105.12999725341797,106.52999877929688,103.80999755859375,104.30999755859375,104.30999755859375,41232700
2025-11-24,207.16000366210938,217.1300048828125,205.85000610351562,215.0500030517578,215.0500030517578,46749600,157.47000122070312,165.1699981689453,157.0,162.25,162.25,57877800,402.1700134277344,421.7200012207031,401.0899963378906,417.7799987792969,417.7799987792969,96806400,179.49000549316406,183.5,176.47999572753906,182.5500030517578,182.31747436523438,256618300,104.25,108.04000091552734,103.31999969482422,106.97000122070312,106.97000122070312,62918300
2025-11-25,201.47999572753906,206.5800018310547,194.27999877929688,206.1300048828125,206.1300048828125,69773500,160.07000732421875,164.64999389648438,156.55499267578125,163.5500030517578,163.5500030517578,36523500,414.4200134277344,420.4800109863281,405.95001220703125,419.3999938964844,419.3999938964844,71915600,174.91000366210938,178.16000366210938,169.5500030517578,177.82000732421875,177.59349060058594,320600300,106.12000274658203,106.30000305175781,103.81999969482422,104.4000015258789,104.4000015258789,35122600
2025-11-26,210.0500030517578,215.58999633789062,207.0,214.24000549316406,214.24000549316406,43270200,166.85000610351562,168.33900451660156,163.8800048828125,165.77000427246094,165.77000427246094,34610500,423.95001220703125,426.94000244140625,416.8900146484375,426.5799865722656,426.5799865722656,63463000,181.6300048828125,182.91000366210938,178.24000549316406,180.25999450683594,180.03038024902344,183852000,105.73999786376953,106.94999694824219,105.22000122070312,106.13999938964844,106.13999938964844,27951000
2025-11-28,216.13999938964844,218.3000030517578,214.02000427246094,217.52999877929688,217.52999877929688,18658000,167.75999450683594,168.8000030517578,165.875,168.4499969482422,168.4499969482422,17199500,426.5899963378906,432.92999267578125,426.20001220703125,430.1700134277344,430.1700134277344,36252900,179.00999450683594,179.2899932861328,176.5,177.0,176.7745361328125,121332800,106.44000244140625,107.94000244140625,106.23999786376953,107.58000183105469,107.58000183105469,15021600
2025-12-01,213.8800048828125,220.97999572753906,213.5,219.75999450683594,219.75999450683594,30768700,165.0,169.10000610351562,163.1199951171875,167.49000549316406,167.49000549316406,27779600,425.32000732421875,433.6600036621094,425.2900085449219,430.1400146484375,430.1400146484375,57463600,174.75999450683594,180.3000030517578,173.67999267578125,179.9199981689453,179.69082641601562,188131000,106.51000213623047,109.33999633789062,106.30999755859375,109.12999725341797,109.12999725341797,24873400
2025-12-02,221.7899932861328,225.97999572753906,214.38999938964844,215.24000549316406,215.24000549316406,42002500,169.58999633789062,175.75,169.58999633789062,170.69000244140625,170.69000244140625,35368000,430.80999755859375,436.79998779296875,422.1199951171875,429.239990234375,429.239990234375,69336600,181.75999450683594,185.66000366210938,180.0,181.4600067138672,181.22885131835938,182632200,109.20999908447266,109.7300033569336,107.5199966430664,109.3499984741211,109.3499984741211,25763000
2025-12-03,216.25999450683594,218.1999969482422,211.77000427246094,217.60000610351562,217.60000610351562,28545200,170.13999938964844,177.91000366210938,168.8300018310547,176.0800018310547,176.0800018310547,30541600,432.1000061035156,447.9200134277344,431.1099853515625,446.739990234375,446.739990234375,87483000,181.0800018310547,182.4499969482422,179.11000061035156,179.58999633789062,179.36123657226562,165138000,106.58999633789062,106.87000274658203,102.02999877929688,103.95999908447266,103.95999908447266,53593400
2025-12-04,216.8800048828125,219.1199951171875,214.13999938964844,215.97999572753906,215.97999572753906,24478200,176.36500549316406,178.44000244140625,174.42999267578125,177.9199981689453,177.9199981689453,29217800,449.94000244140625,454.6300048828125,445.3900146484375,454.5299987792969,454.5299987792969,71906500,181.6199951171875,184.52000427246094,179.9600067138672,183.3800048828125,183.1566162109375,167364900,103.56999969482422,103.80000305175781,101.7699966430664,103.22000122070312,103.22000122070312,51779100
2025-12-05,217.1699981689453,223.63999938964844,216.24000549316406,217.97000122070312,217.97000122070312,33292400,178.22999572753906,182.1529998779297,177.16000366210938,181.75999450683594,181.75999450683594,32079300,453.0299987792969,458.8699951171875,451.6600036621094,455.0,455.0,56427500,183.88999938964844,184.66000366210938,180.91000366210938,182.41000366210938,182.1877899169922,143971100,98.77999877929688,104.79000091552734,97.73999786376953,100.23999786376953,100.23999786376953,133363600
2025-12-08,219.08999633789062,223.7100067138672,218.36000061035156,221.11000061035156,221.11000061035156,30943200,182.2100067138672,183.8800048828125,179.5399932861328,181.49000549316406,181.49000549316406,30456700,447.45001220703125,449.75,435.25,439.5799865722656,439.5799865722656,69165800,182.63999938964844,188.0,182.39999389648438,185.5500030517578,185.323974609375,204378100,99.87000274658203,99.88999938964844,95.30000305175781,96.79000091552734,96.79000091552734,100906300
2025-12-09,221.0399932861328,224.83999633789062,217.91000366210938,221.6199951171875,221.6199951171875,25166100,180.97000122070312,182.85000610351562,180.3800048828125,181.83999633789062,181.83999633789062,18937600,437.5400085449219,452.3900146484375,435.70001220703125,445.1700134277344,445.1700134277344,62367400,185.55999755859375,185.72000122070312,183.32000732421875,184.97000122070312,184.7446746826172,144719700,97.02999877929688,97.23999786376953,95.44999694824219,96.70999908447266,96.70999908447266,51745600
2025-12-10,222.0,222.61000061035156,218.6699981689453,221.4199981689453,221.4199981689453,23279400,184.9499969482422,190.38999938964844,182.75,187.91000366210938,187.91000366210938,59398000,446.07000732421875,456.8800048828125,443.6099853515625,451.45001220703125,451.45001220703125,63257500,184.97000122070312,185.47999572753906,182.0399932861328,183.77999877929688,183.55612182617188,162785400,96.73999786376953,96.97000122070312,92.3499984741211,92.70999908447266,92.70999908447266,74129300
2025-12-11,217.80999755859375,221.5,210.19000244140625,221.42999267578125,221.42999267578125,30694600,184.8000030517578,188.0500030517578,180.2100067138672,187.5399932861328,187.5399932861328,36843200,448.95001220703125,449.2699890136719,440.3299865722656,446.8900146484375,446.8900146484375,55979500,180.27999877929688,181.32000732421875,176.6199951171875,180.92999267578125,180.70957946777344,182136600,93.9000015258789,94.81999969482422,92.76000213623047,94.08999633789062,94.08999633789062,43949000
2025-12-12,218.3699951171875,222.49000549316406,209.05999755859375,210.77999877929688,210.77999877929688,37073900,185.80999755859375,186.52499389648438,177.66700744628906,183.57000732421875,183.57000732421875,42427400,448.0899963378906,463.010009765625,441.6700134277344,458.9599914550781,458.9599914550781,95656700,181.11000061035156,182.82000732421875,174.6199951171875,175.02000427246094,174.80679321289062,204274900,95.5,96.91999816894531,94.6500015258789,95.19000244140625,95.19000244140625,49323100
